City,Country,Edition,Sport,Discipline,Athlete,NOC,Country,Gender,Event,Event_gender,Medal
Montreal,Canada,1976,Volleyball,Volleyball,"YOON, Young-Nae",KOR,"Korea, South",Women,volleyball,Women,Bronze
Montreal,Canada,1976,Volleyball,Volleyball,"YU, Jung-Hyae",KOR,"Korea, South",Women,volleyball,Women,Bronze
Montreal,Canada,1976,Volleyball,Volleyball,"YU, Kyung-Hwa",KOR,"Korea, South",Women,volleyball,Women,Bronze
Montreal,Canada,1976,Volleyball,Volleyball,"ARAKIDA, Yuko",JPN,Japan,Women,volleyball,Women,Gold
Montreal,Canada,1976,Volleyball,Volleyball,"IIDA, Takako",JPN,Japan,Women,volleyball,Women,Gold
Montreal,Canada,1976,Volleyball,Volleyball,"KANESAKA, Katsuko",JPN,Japan,Women,volleyball,Women,Gold
Montreal,Canada,1976,Volleyball,Volleyball,"KATO, Kiyomi",JPN,Japan,Women,volleyball,Women,Gold
Montreal,Canada,1976,Volleyball,Volleyball,"MAEDA, Echiko",JPN,Japan,Women,volleyball,Women,Gold
Montreal,Canada,1976,Volleyball,Volleyball,"MATSUDA, Noriko",JPN,Japan,Women,volleyball,Women,Gold
Montreal,Canada,1976,Volleyball,Volleyball,"OKAMOTO, Mariko",JPN,Japan,Women,volleyball,Women,Gold
Montreal,Canada,1976,Volleyball,Volleyball,"SHIRAI, Takako",JPN,Japan,Women,volleyball,Women,Gold
Montreal,Canada,1976,Volleyball,Volleyball,"TAKAYANAGI, Shoko",JPN,Japan,Women,volleyball,Women,Gold
Montreal,Canada,1976,Volleyball,Volleyball,"YANO, Hiromi",JPN,Japan,Women,volleyball,Women,Gold
Montreal,Canada,1976,Volleyball,Volleyball,"YOKOYAMA, Juri",JPN,Japan,Women,volleyball,Women,Gold
Montreal,Canada,1976,Volleyball,Volleyball,"YOSHIDA, Mariko",JPN,Japan,Women,volleyball,Women,Gold
Montreal,Canada,1976,Volleyball,Volleyball,"BERGEN, Larisa",URS,#N/D,Women,volleyball,Women,Silver
Montreal,Canada,1976,Volleyball,Volleyball,"CHERNYSHOVA, Liudmila",URS,#N/D,Women,volleyball,Women,Silver
Montreal,Canada,1976,Volleyball,Volleyball,"KOZAKOVA, Olga",URS,#N/D,Women,volleyball,Women,Silver
Montreal,Canada,1976,Volleyball,Volleyball,"KUSHNIR, Natalya",URS,#N/D,Women,volleyball,Women,Silver
Montreal,Canada,1976,Volleyball,Volleyball,"MURADYAN, Nina",URS,#N/D,Women,volleyball,Women,Silver
Montreal,Canada,1976,Volleyball,Volleyball,"OSADCHAYA, Liliya",URS,#N/D,Women,volleyball,Women,Silver
Montreal,Canada,1976,Volleyball,Volleyball,"ROSTOVA, Anna",URS,#N/D,Women,volleyball,Women,Silver
Montreal,Canada,1976,Volleyball,Volleyball,"RUDOVSKAYA, Lyubov",URS,#N/D,Women,volleyball,Women,Silver
Montreal,Canada,1976,Volleyball,Volleyball,"RYSKAL, Inna",URS,#N/D,Women,volleyball,Women,Silver
Montreal,Canada,1976,Volleyball,Volleyball,"SHCHETININA, Lyudmila",URS,#N/D,Women,volleyball,Women,Silver
Montreal,Canada,1976,Volleyball,Volleyball,"SMOLEEVA, Nina",URS,#N/D,Women,volleyball,Women,Silver
Montreal,Canada,1976,Volleyball,Volleyball,"YUSOVA, Zoya",URS,#N/D,Women,volleyball,Women,Silver
Montreal,Canada,1976,Weightlifting,Weightlifting,"NASSIRI-SERESHT, Mohammad",IRI,Iran,Men,"- 52kg, total (flyweight)",Men,Bronze
Montreal,Canada,1976,Weightlifting,Weightlifting,"VORONIN, Aleksandr",URS,#N/D,Men,"- 52kg, total (flyweight)",Men,Gold
Montreal,Canada,1976,Weightlifting,Weightlifting,"KôSZEGI, Gyîrgy",HUN,Hungary,Men,"- 52kg, total (flyweight)",Men,Silver
Montreal,Canada,1976,Weightlifting,Weightlifting,"ANDO, Kenkichi",JPN,Japan,Men,"- 56kg, total (bantamweight)",Men,Bronze
Montreal,Canada,1976,Weightlifting,Weightlifting,"NURIKIAN, Norair",BUL,Bulgaria,Men,"- 56kg, total (bantamweight)",Men,Gold
Montreal,Canada,1976,Weightlifting,Weightlifting,"CZIURA, Grzegorz",POL,Poland,Men,"- 56kg, total (bantamweight)",Men,Silver
Montreal,Canada,1976,Weightlifting,Weightlifting,"LOSCH, Helmut",GDR,#N/D,Men,"+ 110kg, total (super heavyweight)",Men,Bronze
Montreal,Canada,1976,Weightlifting,Weightlifting,"ALEKSEYEV, Vasily",URS,#N/D,Men,"+ 110kg, total (super heavyweight)",Men,Gold
Montreal,Canada,1976,Weightlifting,Weightlifting,"BONK, Gerd",GDR,#N/D,Men,"+ 110kg, total (super heavyweight)",Men,Silver
Montreal,Canada,1976,Weightlifting,Weightlifting,"HIRAI, Kazumasa",JPN,Japan,Men,"56 - 60kg, total (featherweight)",Men,Bronze
Montreal,Canada,1976,Weightlifting,Weightlifting,"KOLESNIKOV, Nikolai",URS,#N/D,Men,"56 - 60kg, total (featherweight)",Men,Gold
Montreal,Canada,1976,Weightlifting,Weightlifting,"TODOROV, Georghi",BUL,Bulgaria,Men,"56 - 60kg, total (featherweight)",Men,Silver
Montreal,Canada,1976,Weightlifting,Weightlifting,"CZARNECKI, Kazimierz",POL,Poland,Men,"60 - 67.5kg, total (lightweight)",Men,Bronze
Montreal,Canada,1976,Weightlifting,Weightlifting,"KOROL, Pyotr",URS,#N/D,Men,"60 - 67.5kg, total (lightweight)",Men,Gold
Montreal,Canada,1976,Weightlifting,Weightlifting,"SENET, Daniel",FRA,France,Men,"60 - 67.5kg, total (lightweight)",Men,Silver
Montreal,Canada,1976,Weightlifting,Weightlifting,"WENZEL, Peter",GDR,#N/D,Men,"67.5 - 75kg, total (middleweight)",Men,Bronze
Montreal,Canada,1976,Weightlifting,Weightlifting,"MITKOV, Yordan",BUL,Bulgaria,Men,"67.5 - 75kg, total (middleweight)",Men,Gold
Montreal,Canada,1976,Weightlifting,Weightlifting,"MILITOSYAN, Vartan",URS,#N/D,Men,"67.5 - 75kg, total (middleweight)",Men,Silver
Montreal,Canada,1976,Weightlifting,Weightlifting,"BACZAKO, Peter",HUN,Hungary,Men,"75 - 82.5kg, total (light-heavyweight)",Men,Bronze
Montreal,Canada,1976,Weightlifting,Weightlifting,"SHARY, Valeri",URS,#N/D,Men,"75 - 82.5kg, total (light-heavyweight)",Men,Gold
Montreal,Canada,1976,Weightlifting,Weightlifting,"STOITCHEV, Trendafil",BUL,Bulgaria,Men,"75 - 82.5kg, total (light-heavyweight)",Men,Silver
Montreal,Canada,1976,Weightlifting,Weightlifting,"SHOPOV, Atanas",BUL,Bulgaria,Men,"82.5 - 90kg, total (middle-heavyweight)",Men,Bronze
Montreal,Canada,1976,Weightlifting,Weightlifting,"RIGERT, David",URS,#N/D,Men,"82.5 - 90kg, total (middle-heavyweight)",Men,Gold
Montreal,Canada,1976,Weightlifting,Weightlifting,"JAMES, Lee Roy, Jr.",USA,United States,Men,"82.5 - 90kg, total (middle-heavyweight)",Men,Silver
Montreal,Canada,1976,Weightlifting,Weightlifting,"RUTKOWSKI, Tadeusz",POL,Poland,Men,"91 - 110kg, total (heavyweight)",Men,Bronze
Montreal,Canada,1976,Weightlifting,Weightlifting,"ZAITSEV, Yuri",URS,#N/D,Men,"91 - 110kg, total (heavyweight)",Men,Gold
Montreal,Canada,1976,Weightlifting,Weightlifting,"SEMERDJIEV, Krastio",BUL,Bulgaria,Men,"91 - 110kg, total (heavyweight)",Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Free.,"KUDO, Akira",JPN,Japan,Men,- 48kg (light-flyweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Free.,"MURSELOV, Khassan Issaiev",BUL,Bulgaria,Men,- 48kg (light-flyweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Free.,"DMITRIEV, Roman",URS,#N/D,Men,- 48kg (light-flyweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Free.,"SIMON, Ladislau",ROU,#N/D,Men,+ 100kg (super heavyweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Free.,"ANDIEV, Soslan",URS,#N/D,Men,+ 100kg (super heavyweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Free.,"BALLA, Jozsef",HUN,Hungary,Men,+ 100kg (super heavyweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Free.,"JEON, Hae-Sup",KOR,"Korea, South",Men,48 - 52kg (flyweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Free.,"TAKADA, Yuji",JPN,Japan,Men,48 - 52kg (flyweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Free.,"IVANOV, Aleksandr",URS,#N/D,Men,48 - 52kg (flyweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Free.,"ARAI, Masao",JPN,Japan,Men,52 - 57kg (bantamweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Free.,"YUMIN, Vladimir",URS,#N/D,Men,52 - 57kg (bantamweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Free.,"BRöCHERT, Hans-Dieter",GDR,#N/D,Men,52 - 57kg (bantamweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Free.,"DAVIS, Eugene Lee",USA,United States,Men,57 - 62kg (featherweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Free.,"YANG, Jung-Mo",KOR,"Korea, South",Men,57 - 62kg (featherweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Free.,"OIDOV, Zevegying",MGL,Mongolia,Men,57 - 62kg (featherweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Free.,"SUGAWARA, Yasaburo",JPN,Japan,Men,62 - 68kg (lightweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Free.,"PINIGIN, Pavel",URS,#N/D,Men,62 - 68kg (lightweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Free.,"KEASER, Lloyd Weldon",USA,United States,Men,62 - 68kg (lightweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Free.,"DZIEDZIC, Stanley Joseph, Jr.",USA,United States,Men,68 - 74kg (welterweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Free.,"DATE, Jiichiro",JPN,Japan,Men,68 - 74kg (welterweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Free.,"BARZEGAR, Mansour",IRI,Iran,Men,68 - 74kg (welterweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Free.,"SEGER, Adolf",FRG,#N/D,Men,74 - 82kg (middleweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Free.,"PETERSON, John Allan",USA,United States,Men,74 - 82kg (middleweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Free.,"NOVOZHILOV, Viktor",URS,#N/D,Men,74 - 82kg (middleweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Free.,"MORCOV, Stelica",ROU,#N/D,Men,82 - 90kg (light-heavyweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Free.,"TEDIASHVILI, Levan",URS,#N/D,Men,82 - 90kg (light-heavyweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Free.,"PETERSON, Benjamin Lee",USA,United States,Men,82 - 90kg (light-heavyweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Free.,"KOSTOV, Dimov",BUL,Bulgaria,Men,90 - 100kg (heavyweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Free.,"YARYGIN, Ivan",URS,#N/D,Men,90 - 100kg (heavyweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Free.,"HELLICKSON, Russell Owen",USA,United States,Men,90 - 100kg (heavyweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"ANGELOV, Stefan",BUL,Bulgaria,Men,- 48kg (light-flyweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"SHUMAKOV, Aleksei",URS,#N/D,Men,- 48kg (light-flyweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"BERCEANU, Gheorghe",ROU,#N/D,Men,- 48kg (light-flyweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"CODREANU, Roman",ROU,#N/D,Men,+ 100kg (super heavyweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"KOLCHINSKY, Aleksandr",URS,#N/D,Men,+ 100kg (super heavyweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"TOMOV, Aleksandr",BUL,Bulgaria,Men,+ 100kg (super heavyweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"HIRAYAMA, Koichiro",JPN,Japan,Men,48 - 52kg (flyweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"KONSTANTINOV, Vitali",URS,#N/D,Men,48 - 52kg (flyweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"GINGA, Nicu",ROU,#N/D,Men,48 - 52kg (flyweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"MUSTAFIN, Farkhad",URS,#N/D,Men,52 - 57kg (bantamweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"UKKOLA, Pertti Olavi",FIN,Finland,Men,52 - 57kg (bantamweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"FRGIC, Ivan",YUG,#N/D,Men,52 - 57kg (bantamweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"RECZI, Laszlo",HUN,Hungary,Men,57 - 62kg (featherweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"LIPIEN, Kazimierz",POL,Poland,Men,57 - 62kg (featherweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"DAVIDYAN, Nelson",URS,#N/D,Men,57 - 62kg (featherweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"WEHLING, Heinz-Helmut",GDR,#N/D,Men,62 - 68kg (lightweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"NALBANDYAN, Suren",URS,#N/D,Men,62 - 68kg (lightweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"RUSU, Stefan",ROU,#N/D,Men,62 - 68kg (lightweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"HELBING, Karl-Heinz",FRG,#N/D,Men,68 - 74kg (welterweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"BYKOV, Anatoli",URS,#N/D,Men,68 - 74kg (welterweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"MACHA, Vitezslav",TCH,#N/D,Men,68 - 74kg (welterweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"KOLEV, Ivan",BUL,Bulgaria,Men,74 - 82kg (middleweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"PETKOVIC, Momir",YUG,#N/D,Men,74 - 82kg (middleweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"CHEBOKSAROV, Vladimir",URS,#N/D,Men,74 - 82kg (middleweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"KWIECINSKI, Czeslaw",POL,Poland,Men,82 - 90kg (light-heavyweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"REZANTSEV, Valeri",URS,#N/D,Men,82 - 90kg (light-heavyweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"IVANOV, Stoyan",BUL,Bulgaria,Men,82 - 90kg (light-heavyweight),Men,Silver
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"SKRZYDLEWSKI, Andrzej",POL,Poland,Men,90 - 100kg (heavyweight),Men,Bronze
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"BALBOSHIN, Nikolai",URS,#N/D,Men,90 - 100kg (heavyweight),Men,Gold
Montreal,Canada,1976,Wrestling,Wrestling Gre-R,"GORANOV, Kamen",BUL,Bulgaria,Men,90 - 100kg (heavyweight),Men,Silver
Moscow,Russia,1980,Aquatics,Diving,"AMBARTSUMYAN, David",URS,#N/D,Men,10m platform,Men,Bronze
Moscow,Russia,1980,Aquatics,Diving,"HOFFMANN, Falk",GDR,#N/D,Men,10m platform,Men,Gold
Moscow,Russia,1980,Aquatics,Diving,"ALEINIK, Vladimir",URS,#N/D,Men,10m platform,Men,Silver
Moscow,Russia,1980,Aquatics,Diving,"TSOTADZE, Liana",URS,#N/D,Women,10m platform,Women,Bronze
Moscow,Russia,1980,Aquatics,Diving,"JéSCHKE, Martina",GDR,#N/D,Women,10m platform,Women,Gold
Moscow,Russia,1980,Aquatics,Diving,"EMIRZIAN, Servard",URS,#N/D,Women,10m platform,Women,Silver
Moscow,Russia,1980,Aquatics,Diving,"CAGNOTTO, Giorgio Franco",ITA,Italy,Men,3m springboard,Men,Bronze
Moscow,Russia,1980,Aquatics,Diving,"PORTNOV, Aleksandr",URS,#N/D,Men,3m springboard,Men,Gold
Moscow,Russia,1980,Aquatics,Diving,"GIRON, Carlos",MEX,Mexico,Men,3m springboard,Men,Silver
Moscow,Russia,1980,Aquatics,Diving,"GUTHKE, Karin",GDR,#N/D,Women,3m springboard,Women,Bronze
Moscow,Russia,1980,Aquatics,Diving,"KALININA, Irina",URS,#N/D,Women,3m springboard,Women,Gold
Moscow,Russia,1980,Aquatics,Diving,"PROEBER, Martina",GDR,#N/D,Women,3m springboard,Women,Silver
Moscow,Russia,1980,Aquatics,Swimming,"DOLGOV, Vladimir",URS,#N/D,Men,100m backstroke,Men,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"BARON, Bengt",SWE,Sweden,Men,100m backstroke,Men,Gold
Moscow,Russia,1980,Aquatics,Swimming,"KUZNETSOV, Viktor",URS,#N/D,Men,100m backstroke,Men,Silver
Moscow,Russia,1980,Aquatics,Swimming,"RIEDEL, Petra",GDR,#N/D,Women,100m backstroke,Women,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"REINISCH, Rica",GDR,#N/D,Women,100m backstroke,Women,Gold
Moscow,Russia,1980,Aquatics,Swimming,"KLEBER, Ina",GDR,#N/D,Women,100m backstroke,Women,Silver
Moscow,Russia,1980,Aquatics,Swimming,"EVANS, Peter",AUS,Australia,Men,100m breaststroke,Men,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"GOODHEW, Dunkan",GBR,United Kingdom,Men,100m breaststroke,Men,Gold
Moscow,Russia,1980,Aquatics,Swimming,"MISKAROV, Arsen",URS,#N/D,Men,100m breaststroke,Men,Silver
Moscow,Russia,1980,Aquatics,Swimming,"NIELSSON, Susanne Schultz",DEN,Denmark,Women,100m breaststroke,Women,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"GEWENIGER, Ute",GDR,#N/D,Women,100m breaststroke,Women,Gold
Moscow,Russia,1980,Aquatics,Swimming,"VASILKOVA, Elvira",URS,#N/D,Women,100m breaststroke,Women,Silver
Moscow,Russia,1980,Aquatics,Swimming,"LOPEZ-ZUBERO PURCELL, David",ESP,Spain,Men,100m butterfly,Men,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"ARVIDSSON, PÑr",SWE,Sweden,Men,100m butterfly,Men,Gold
Moscow,Russia,1980,Aquatics,Swimming,"PYTTEL, Roger",GDR,#N/D,Men,100m butterfly,Men,Silver
Moscow,Russia,1980,Aquatics,Swimming,"KNACKE, Christiane",GDR,#N/D,Women,100m butterfly,Women,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"METSCHUCK, Caren",GDR,#N/D,Women,100m butterfly,Women,Gold
Moscow,Russia,1980,Aquatics,Swimming,"POLLACK, Andrea",GDR,#N/D,Women,100m butterfly,Women,Silver
Moscow,Russia,1980,Aquatics,Swimming,"JOHANSSON, Per",SWE,Sweden,Men,100m freestyle,Men,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"WOITHE, Jîrg",GDR,#N/D,Men,100m freestyle,Men,Gold
Moscow,Russia,1980,Aquatics,Swimming,"HOLMERTZ, Per",SWE,Sweden,Men,100m freestyle,Men,Silver
Moscow,Russia,1980,Aquatics,Swimming,"DIERS, Ines",GDR,#N/D,Women,100m freestyle,Women,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"KRAUSE, Barbara",GDR,#N/D,Women,100m freestyle,Women,Gold
Moscow,Russia,1980,Aquatics,Swimming,"METSCHUCK, Caren",GDR,#N/D,Women,100m freestyle,Women,Silver
Moscow,Russia,1980,Aquatics,Swimming,"METZKER, Maxwell",AUS,Australia,Men,1500m freestyle,Men,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"SALNIKOV, Vladimir",URS,#N/D,Men,1500m freestyle,Men,Gold
Moscow,Russia,1980,Aquatics,Swimming,"CHAEV, Aleksandr",URS,#N/D,Men,1500m freestyle,Men,Silver
Moscow,Russia,1980,Aquatics,Swimming,"KERRY, Mark",AUS,Australia,Men,200m backstroke,Men,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"WLADAR, Sandor",HUN,Hungary,Men,200m backstroke,Men,Gold
Moscow,Russia,1980,Aquatics,Swimming,"VERRASZTO, Zoltan",HUN,Hungary,Men,200m backstroke,Men,Silver
Moscow,Russia,1980,Aquatics,Swimming,"TREIBER, Birgit",GDR,#N/D,Women,200m backstroke,Women,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"REINISCH, Rica",GDR,#N/D,Women,200m backstroke,Women,Gold
Moscow,Russia,1980,Aquatics,Swimming,"POLIT, Cornelia",GDR,#N/D,Women,200m backstroke,Women,Silver
Moscow,Russia,1980,Aquatics,Swimming,"MISKAROV, Arsen",URS,#N/D,Men,200m breaststroke,Men,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"ZHULPA, Robertas",URS,#N/D,Men,200m breaststroke,Men,Gold
Moscow,Russia,1980,Aquatics,Swimming,"VERMES, Alban",HUN,Hungary,Men,200m breaststroke,Men,Silver
Moscow,Russia,1980,Aquatics,Swimming,"BOGDANOVA, Yulia",URS,#N/D,Women,200m breaststroke,Women,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"KACHUSHITE, Lina",URS,#N/D,Women,200m breaststroke,Women,Gold
Moscow,Russia,1980,Aquatics,Swimming,"VARGANOVA, Svetlana",URS,#N/D,Women,200m breaststroke,Women,Silver
Moscow,Russia,1980,Aquatics,Swimming,"PYTTEL, Roger",GDR,#N/D,Men,200m butterfly,Men,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"FESENKO, Sergei",URS,#N/D,Men,200m butterfly,Men,Gold
Moscow,Russia,1980,Aquatics,Swimming,"HUBBLE, Philip",GBR,United Kingdom,Men,200m butterfly,Men,Silver
Moscow,Russia,1980,Aquatics,Swimming,"FORD, Michelle",AUS,Australia,Women,200m butterfly,Women,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"GEISSLER, Ines",GDR,#N/D,Women,200m butterfly,Women,Gold
Moscow,Russia,1980,Aquatics,Swimming,"SCHôNROCK, Sybille",GDR,#N/D,Women,200m butterfly,Women,Silver
Moscow,Russia,1980,Aquatics,Swimming,"BREWER, Graeme",AUS,Australia,Men,200m freestyle,Men,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"KOPLYAKOV, Sergei",URS,#N/D,Men,200m freestyle,Men,Gold
Moscow,Russia,1980,Aquatics,Swimming,"KRYLOV, Andrei",URS,#N/D,Men,200m freestyle,Men,Silver
Moscow,Russia,1980,Aquatics,Swimming,"SCHMIDT, Carmela",GDR,#N/D,Women,200m freestyle,Women,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"KRAUSE, Barbara",GDR,#N/D,Women,200m freestyle,Women,Gold
Moscow,Russia,1980,Aquatics,Swimming,"DIERS, Ines",GDR,#N/D,Women,200m freestyle,Women,Silver
Moscow,Russia,1980,Aquatics,Swimming,"STUKOLKIN, Ivar",URS,#N/D,Men,400m freestyle,Men,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"SALNIKOV, Vladimir",URS,#N/D,Men,400m freestyle,Men,Gold
Moscow,Russia,1980,Aquatics,Swimming,"KRYLOV, Andrei",URS,#N/D,Men,400m freestyle,Men,Silver
Moscow,Russia,1980,Aquatics,Swimming,"SCHMIDT, Carmela",GDR,#N/D,Women,400m freestyle,Women,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"DIERS, Ines",GDR,#N/D,Women,400m freestyle,Women,Gold
Moscow,Russia,1980,Aquatics,Swimming,"SCHNEIDER, Petra",GDR,#N/D,Women,400m freestyle,Women,Silver
Moscow,Russia,1980,Aquatics,Swimming,"VERRASZTO, Zoltan",HUN,Hungary,Men,400m individual medley,Men,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"SIDORENKO, Aleksandr",URS,#N/D,Men,400m individual medley,Men,Gold
Moscow,Russia,1980,Aquatics,Swimming,"FESENKO, Sergei",URS,#N/D,Men,400m individual medley,Men,Silver
Moscow,Russia,1980,Aquatics,Swimming,"CZOPEK, Agnieszka",POL,Poland,Women,400m individual medley,Women,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"SCHNEIDER, Petra",GDR,#N/D,Women,400m individual medley,Women,Gold
Moscow,Russia,1980,Aquatics,Swimming,"DAVIES, Sharron Elizabeth",GBR,United Kingdom,Women,400m individual medley,Women,Silver
Moscow,Russia,1980,Aquatics,Swimming,"DE JONG, Reggie",NED,Netherlands,Women,4x100m freestyle relay,Women,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"MAAS, Annelies",NED,Netherlands,Women,4x100m freestyle relay,Women,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"VAN BENTUM, Conny",NED,Netherlands,Women,4x100m freestyle relay,Women,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"VAN VELSEN, Wilma",NED,Netherlands,Women,4x100m freestyle relay,Women,Bronze
Moscow,Russia,1980,Aquatics,Swimming,"DIERS, Ines",GDR,#N/D,Women,4x100m freestyle relay,Women,Gold
Moscow,Russia,1980,Aquatics,Swimming,"HöLSENBECK, Sarina",GDR,#N/D,Women,4x100m freestyle relay,Women,Gold
Moscow,Russia,1980,Aquatics,Swimming,"KRAUSE, Barbara",GDR,#N/D,Women,4x100m freestyle relay,Women,Gold
Moscow,Russia,1980,Aquatics,Swimming,"METSCHUCK, Caren",GDR,#N/D,Women,4x100m freestyle relay,Women,Gold
Moscow,Russia,1980,Aquatics,Swimming,"ERIKSSON, Agneta",SWE,Sweden,Women,4x100m freestyle relay,Women,Silver
Moscow,Russia,1980,Aquatics,Swimming,"GUSTAFSSON, Tina",SWE,Sweden,Women,4x100m freestyle relay,Women,Silver
Moscow,Russia,1980,Aquatics,Swimming,"LJUNGDAHL, Carina",SWE,Sweden,Women,4x100m freestyle relay,Women,Silver
Moscow,Russia,1980,Aquatics,Swimming,"MéRTENSSON, Agneta",SWE,Sweden,Women,4x100m freestyle relay,Women,Silver
